,ID_Tag,OBSPRED_ID,eDNA_ID,Site_ID,FWSsite,GNIS_NAME,WATERBODY,ELEV,SLOPE,CUMDRAINAG,BT_0BRK,S1_93_11,MA_Hist,MS_Hist,W95_Hist,W99_Hist,CFM_Hist,ID,VB_CLASS,Error_Flag,OBSPRED__1,HUC8,HUC_Name,Z,E,N,Z_1,E_1,N_1,BUT1_PCR_D,BUT1_Wells,BUT1_Ct1,BUT1_Ct2,BUT1_Ct3,BRK2_PCR_D,BRK2_Wells,BRK2_Ct1,BRK2_Ct2,BRK2_Ct3,BRK2_Quant,Patch,MA_2040.N.16.6,MA_2080.N.16.6,MS_2040.N.16.6,MS_2080.N.16.6,W95_2040.N.16.6,W95_2080.N.16.6,W99_2040.N.16.6,W99_2080.N.16.6,CFM_2040.N.16.6,CFM_2080.N.16.6,S30_2040D.N.19.11,S32_2080D.N.19.11
284,100690,279,17010201-598-1,598-1,0,Lost Creek,0,1790.1,0.05198,31.86,0.935457,9.04,10.71957663,14.29493597,0.206896552,0.034482759,213.5517241,9095,1,0,279,17010201,Upper Clark Fork,12,347174,5117799,12,347174,5117799,10/20/2015,0,45,45,45,1/16/2017,3,32.72921,32.488827,32.437325,162.060481,624,10.877277,11.275893,10.539523,7.857685,1.206897,3.482759,0.241379,0.37931,200.965517,189.206897,10.22,11.08
285,100691,280,17010201-598-2,598-2,0,Lost Creek,0,1790.1,0.05198,31.86,0.935457,9.04,10.71957663,14.29493597,0.206896552,0.034482759,213.5517241,0,0,0,280,17010201,Upper Clark Fork,12,346584,5118417,12,346584,5118417,10/20/2015,0,45,45,45,1/16/2017,3,31.305462,31.233868,31.179911,382.173696,624,10.877277,11.275893,10.539523,7.857685,1.206897,3.482759,0.241379,0.37931,200.965517,189.206897,10.22,11.08
286,100692,278,17010201-598-4,598-4,0,Lost Creek,0,1928.41,0.05198,31.86,0.935457,7.78,10.71957663,14.29493597,0.206896552,0.034482759,213.5517241,0,0,0,278,17010201,Upper Clark Fork,12,345357,5119258,12,345357,5119258,10/20/2015,0,45,45,45,1/16/2017,3,34.386616,34.079803,34.341228,52.554256,624,10.877277,11.275893,10.539523,7.857685,1.206897,3.482759,0.241379,0.37931,200.965517,189.206897,8.91,9.73
299,100705,469,17010201-845-1,845-1,0,NA,0,1763.25,0.07612,6.45,0.259344,10.01,1.292718222,1.14863888,4.724137931,0.724137931,190.4482759,8392,1,0,469,17010201,Upper Clark Fork,12,383092,5146768,12,383092,5146768,10/20/2015,0,45,45,45,1/16/2017,3,34.179935,33.924713,34.459579,55.772804,775,1.312338,1.370869,1.034182,1.00204,6.034483,6.896552,1.103448,1.137931,184.413793,179.655172,11.23,12.11
300,100706,468,17010201-845-2,845-2,0,NA,0,1857.83,0.07612,6.45,0.259344,9.64,1.292718222,1.14863888,4.724137931,0.724137931,190.4482759,0,0,0,468,17010201,Upper Clark Fork,12,383911,5146863,12,383911,5146863,10/20/2015,0,45,45,45,1/16/2017,0,45,45,45,0,775,1.312338,1.370869,1.034182,1.00204,6.034483,6.896552,1.103448,1.137931,184.413793,179.655172,10.84,11.72
301,100707,467,17010201-845-3,845-3,0,NA,0,1857.83,0.07612,6.45,0.259344,9.64,1.292718222,1.14863888,4.724137931,0.724137931,190.4482759,0,0,0,467,17010201,Upper Clark Fork,12,384764,5146616,12,384764,5146616,10/20/2015,0,45,45,45,1/16/2017,0,45,45,45,0,775,1.312338,1.370869,1.034182,1.00204,6.034483,6.896552,1.103448,1.137931,184.413793,179.655172,10.84,11.72
302,100708,427,17010201-792-1,792-1,0,Spotted Dog Creek,0,1744.25,0.08925,8.31,0.259344,9.8,1.792178438,1.575448572,4.482758621,0.655172414,191.4137931,0,0,0,427,17010201,Upper Clark Fork,12,383033,5146715,12,383033,5146715,10/20/2015,0,45,45,45,1/16/2017,3,33.549316,33.771084,34.05798,72.214333,775,1.823759,1.905643,1.413665,1.364834,5.793103,7.068966,0.862069,1.172414,185.310345,180.206897,11.01,11.89
303,100709,474,17010201-857-1,857-1,0,Spotted Dog Creek,0,1693.53,0.03165,15.82,0.259344,10.55,3.293649814,2.910236976,4.551724138,0.724137931,191.0344828,0,0,0,474,17010201,Upper Clark Fork,12,382370,5147554,12,382370,5147554,10/20/2015,0,45,45,45,1/16/2017,3,34.182251,34.426178,34.681408,47.527181,775,3.347317,3.496719,2.616225,2.530981,6.103448,7.206897,0.965517,1.137931,185,180.034483,11.79,12.69
304,100852,302,17010202-473-1,473-1,1,Stony Creek,0,1791.41,0.05806,15.74,0.883193,8.73,6.653085264,8.402250757,0.724137931,0.034482759,210,0,0,0,302,17010202,Flint-Rock,12,292744,5129302,12,292744,5129302,8/26/2016,3,34.497898,34.357876,34.914452,12/26/2016,0,45,45,45,0,682,6.893262,7.239067,4.078315,3.139045,2.724138,6.275862,0.413793,1.241379,189.862069,172.482759,9.9,10.74
305,100853,301,17010202-473-2,473-2,1,Stony Creek,0,1862.24,0.05806,15.74,0.883193,8.43,6.653085264,8.402250757,0.724137931,0.034482759,210,0,0,0,301,17010202,Flint-Rock,12,291884,5128725,12,291884,5128725,8/26/2016,3,35.18486,35.539017,35.052425,12/26/2016,0,45,45,45,0,682,6.893262,7.239067,4.078315,3.139045,2.724138,6.275862,0.413793,1.241379,189.862069,172.482759,9.58,10.42
306,100854,300,17010202-477-1,477-1,1,Stony Creek,0,1917.14,0.07778,7.88,0.883193,8.39,3.428646407,4.109868672,0.896551724,0.137931034,207.862069,0,0,0,300,17010202,Flint-Rock,12,291003,5127911,12,291003,5127911,8/26/2016,3,35.188595,35.283783,35.873268,12/26/2016,0,45,45,45,0,682,3.572799,3.763231,2.035783,1.594248,3.103448,6.655172,0.551724,1.275862,187.482759,170.689655,9.54,10.38
307,100855,317,17010202-491-1,491-1,1,Stony Creek,0,1737.73,0.07607,18.25,0.883193,8.83,7.407407402,9.140615401,0.827586207,0.034482759,208.5517241,8856,1,0,317,17010202,Flint-Rock,12,293359,5130066,12,293359,5130066,8/26/2016,3,34.753319,34.445606,34.521084,12/26/2016,0,45,45,45,0,682,7.676023,8.060852,4.57529,3.580352,2.862069,6.413793,0.482759,1.275862,189.206897,172.413793,10,10.85
308,100856,613,17010202-496-1,496-1,0,NA,0,1549.03,0.11042,7.85,0.883193,9.62,1.523088453,1.260220594,5.24137931,1.034482759,187.8275862,0,0,0,613,17010202,Flint-Rock,12,297491,5134601,12,297491,5134601,8/26/2016,0,45,45,45,12/26/2016,0,45,45,45,0,682,1.573117,1.649202,1.123689,1.0888,7.689655,8.655172,1.551724,1.724138,179.793103,174.551724,10.82,11.7
309,100857,325,17010202-502-1,502-1,1,Stony Creek,0,1700.34,0.05389,39.42,0.883193,8.88,16.43616367,19.61625743,0.896551724,0.137931034,207.3103448,8856,1,0,325,17010202,Flint-Rock,12,293451,5130169,12,293451,5130169,8/26/2016,3,34.84079,35.144245,35.358608,12/26/2016,0,45,45,45,0,682,17.104764,18.002475,9.888585,7.797684,3.103448,6.793103,0.586207,1.275862,187.655172,171.137931,10.05,10.91
310,100858,329,17010202-504-1,504-1,1,Stony Creek,0,1675.37,0.0213,45.25,0.883193,9.18,17.72206273,20.61700008,0.931034483,0.172413793,205.9310345,8856,1,0,329,17010202,Flint-Rock,12,294476,5131682,12,294476,5131682,8/31/2016,3,34.57127,34.916214,34.948444,12/26/2016,0,45,45,45,0,682,18.444942,19.411775,10.754367,8.627547,3.37931,6.827586,0.551724,1.310345,186.827586,171.103448,10.36,11.23
311,100859,328,17010202-504-2,504-2,1,Stony Creek,0,1675.37,0.0213,45.25,0.883193,9.18,17.72206273,20.61700008,0.931034483,0.172413793,205.9310345,8856,1,0,328,17010202,Flint-Rock,12,294193,5130728,12,294193,5130728,8/31/2016,3,35.51823,35.23856,35.258343,12/26/2016,3,39.27766,40.465061,40.666718,1.705195,682,18.444942,19.411775,10.754367,8.627547,3.37931,6.827586,0.551724,1.310345,186.827586,171.103448,10.36,11.23
312,100860,330,17010202-507-1,507-1,1,Little Stony Creek,0,1719.12,0.0615,20.93,0.883193,9.5,9.002486796,10.45510246,0.931034483,0.172413793,206.4137931,8856,1,0,330,17010202,Flint-Rock,12,293262,5130061,12,293262,5130061,8/31/2016,3,34.194557,34.225998,34.539555,12/26/2016,0,45,45,45,0,682,9.401365,9.912836,5.295615,4.200408,3.37931,7.034483,0.586207,1.310345,186.241379,170.034483,10.7,11.57
313,100861,316,17010202-508-1,508-1,1,Little Stony Creek,0,1920.31,0.09193,9.26,0.883193,8.72,4.085276326,4.118806561,1.551724138,0.344827586,201.3793103,8842,1,0,316,17010202,Flint-Rock,12,289533,5130744,12,289533,5130744,8/31/2016,3,34.56023,34.742794,34.711586,12/26/2016,0,45,45,45,0,682,4.329049,4.599143,2.192566,1.816707,4.517241,8.62069,0.931034,1.793103,180.482759,165.724138,9.89,10.73
314,100862,332,17010202-511-1,511-1,1,Little Stony Creek,0,1783.35,0.03915,15.53,0.883193,9.41,6.775430934,7.653274811,1.137931034,0.206896552,205.4482759,0,0,0,332,17010202,Flint-Rock,12,292081,5130393,12,292081,5130393,8/31/2016,3,33.861019,33.897274,34.526386,12/26/2016,0,45,45,45,0,682,7.101346,7.502114,3.893345,3.110869,3.689655,7.413793,0.655172,1.448276,185.034483,168.931034,10.6,11.47
315,100863,331,17010202-511-2,511-2,1,Little Stony Creek,0,1818.85,0.03915,15.53,0.883193,9.54,6.775430934,7.653274811,1.137931034,0.206896552,205.4482759,0,0,0,331,17010202,Flint-Rock,12,291144,5130388,12,291144,5130388,8/31/2016,3,33.829689,33.788712,33.544659,12/26/2016,0,45,45,45,0,682,7.101346,7.502114,3.893345,3.110869,3.689655,7.413793,0.655172,1.448276,185.034483,168.931034,10.74,11.61
316,100864,333,17010202-512-1,512-1,1,Little Stony Creek,0,1874.52,0.05702,11.49,0.883193,9.31,5.020243665,5.316764577,1.310344828,0.310344828,203.0344828,0,0,0,333,17010202,Flint-Rock,12,290124,5130683,12,290124,5130683,8/31/2016,3,34.795174,35.079853,34.872837,12/26/2016,0,45,45,45,0,682,5.293889,5.610082,2.781516,2.269976,4,8.034483,0.827586,1.586207,182.413793,167.103448,10.5,11.36
317,100865,338,17010202-517-1,517-1,1,Stony Creek,0,1644.68,0.02874,48.22,0.883193,9.25,18.40121189,21.14485106,0.965517241,0.172413793,205.0689655,0,0,0,338,17010202,Flint-Rock,12,294520,5132321,12,294520,5132321,8/31/2016,3,34.471516,35.040394,34.67635,12/26/2016,0,45,45,45,0,682,19.152278,20.155366,11.215824,9.071156,3.482759,6.862069,0.586207,1.344828,186.482759,171.034483,10.44,11.3
318,100866,342,17010202-525-1,525-1,1,Stony Creek,0,1628.99,0.02413,52.39,0.883193,9.33,19.58288802,22.35445239,0.965517241,0.206896552,204.7241379,0,0,0,342,17010202,Flint-Rock,12,294712,5133138,12,294712,5133138,8/31/2016,3,35.099861,34.544701,35.250568,12/26/2016,0,45,45,45,0,682,20.375989,21.439129,12.005337,9.763635,3.482759,6.862069,0.586207,1.344828,186.241379,171.137931,10.52,11.39
319,100867,349,17010202-536-1,536-1,1,Stony Creek,0,1533.83,0.02848,64.86,0.883193,9.61,22.42712329,24.65804637,1.275862069,0.24137931,202.7931034,0,0,0,349,17010202,Flint-Rock,12,297405,5134698,12,297405,5134698,8/31/2016,3,35.628162,36.042965,35.83036,12/26/2016,0,45,45,45,0,682,23.33783,24.553851,13.945642,11.602395,3.689655,7.137931,0.586207,1.413793,185.37931,171.241379,10.81,11.69
320,100868,348,17010202-536-2,536-2,1,Stony Creek,0,1555.13,0.02848,64.86,0.883193,9.62,22.42712329,24.65804637,1.275862069,0.24137931,202.7931034,8775,1,0,348,17010202,Flint-Rock,12,296448,5134194,12,296448,5134194,8/31/2016,3,34.466942,34.235737,34.46027,12/26/2016,0,45,45,45,0,682,23.33783,24.553851,13.945642,11.602395,3.689655,7.137931,0.586207,1.413793,185.37931,171.241379,10.82,11.7
321,100869,347,17010202-536-3,536-3,1,Stony Creek,0,1584.27,0.02848,64.86,0.883193,9.43,22.42712329,24.65804637,1.275862069,0.24137931,202.7931034,8778,1,0,347,17010202,Flint-Rock,12,295843,5133747,12,295843,5133747,8/31/2016,3,33.674046,33.891159,33.843716,12/26/2016,1,45,45,40.70808,0.348588,682,23.33783,24.553851,13.945642,11.602395,3.689655,7.137931,0.586207,1.413793,185.37931,171.241379,10.62,11.49
322,100870,614,17010202-545-1,545-1,0,Camp Creek,0,1642.48,0.11599,6.64,0.883193,9.81,1.818043414,1.420771627,3.724137931,0.620689655,189.7931034,0,0,0,614,17010202,Flint-Rock,12,294656,5133255,12,294656,5133255,8/31/2016,3,38.023697,38.925545,37.610229,12/26/2016,0,45,45,45,0,682,1.908258,2.014183,1.138207,1.05728,7,9.241379,1.413793,2,176.586207,168.551724,11.02,11.9
323,100871,354,17010202-555-1,555-1,1,Stony Creek,0,1475.1,0.02428,76.23,0.883193,10.54,24.47119811,26.37976849,1.482758621,0.275862069,201.6206897,9012,1,0,354,17010202,Flint-Rock,12,299500,5136117,12,299500,5136117,8/31/2016,3,37.592819,36.609966,36.527054,12/26/2016,0,45,45,45,0,682,25.443842,26.7601,15.488542,13.100474,3.896552,7.172414,0.689655,1.482759,184.965517,171.724138,11.78,12.68
324,100872,353,17010202-555-2,555-2,1,Stony Creek,0,1475.1,0.02428,76.23,0.883193,10.54,24.47119811,26.37976849,1.482758621,0.275862069,201.6206897,9012,1,0,353,17010202,Flint-Rock,12,298858,5135846,12,298858,5135846,8/31/2016,3,36.379642,37.061966,36.241562,12/26/2016,0,45,45,45,0,682,25.443842,26.7601,15.488542,13.100474,3.896552,7.172414,0.689655,1.482759,184.965517,171.724138,11.78,12.68
325,100873,352,17010202-555-3,555-3,1,Stony Creek,0,1499.98,0.02428,76.23,0.883193,10.07,24.47119811,26.37976849,1.482758621,0.275862069,201.6206897,9012,1,0,352,17010202,Flint-Rock,12,297806,5135054,12,297806,5135054,8/31/2016,3,32.147125,32.13953,32.360973,12/26/2016,0,45,45,45,0,682,25.443842,26.7601,15.488542,13.100474,3.896552,7.172414,0.689655,1.482759,184.965517,171.724138,11.29,12.18
329,100877,418,17010202-711-1,711-1,1,Hogback Creek,0,1500.44,0.04523,36.58,0.661427,10.95,15.16253058,17.49472282,0.379310345,0.068965517,211.6551724,0,0,0,418,17010202,Flint-Rock,12,294748,5144362,12,294748,5144362,9/2/2016,2,45,38.171268,37.147472,12/26/2016,0,45,45,45,0,758,15.569772,16.225853,9.697665,7.756562,1.655172,5.103448,0.344828,0.965517,194.793103,180.137931,12.21,13.12
330,100878,426,17010202-718-1,718-1,1,Hogback Creek,0,1560.63,0.04354,23.61,0.661427,10.36,8.868571884,10.25010722,0.413793103,0.034482759,210.5172414,0,0,0,426,17010202,Flint-Rock,12,295838,5144896,12,295838,5144896,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,758,9.106424,9.474772,5.775311,4.751408,2.137931,5.413793,0.37931,0.931034,193.896552,179.655172,11.59,12.49
331,100879,453,17010202-800-1,800-1,0,Cougar Creek,0,1358.76,0.06912,19.9,0.452271,10.82,7.661747723,7.889388696,1,0.034482759,205.9655172,0,0,0,453,17010202,Flint-Rock,12,287432,5148370,12,287432,5148370,9/2/2016,3,35.845066,36.280079,34.868439,12/26/2016,0,45,45,45,0,764,7.994479,8.463439,5.335914,4.443148,2.827586,6.034483,0.448276,1.103448,192.827586,181.241379,12.07,12.98
332,100880,463,17010202-804-1,804-1,0,Cougar Creek,0,1467.48,0.08772,14.35,0.452271,10.05,5.93165849,6.295679855,0.689655172,0.034482759,208.137931,0,0,0,463,17010202,Flint-Rock,12,288651,5149017,12,288651,5149017,9/2/2016,3,36.943336,36.041897,37.818562,12/26/2016,0,45,45,45,0,764,6.182616,6.545527,4.107866,3.35668,2.103448,5.758621,0.37931,0.965517,194.310345,182.034483,11.27,12.16
333,100881,462,17010202-804-2,804-2,0,Cougar Creek,0,1467.48,0.08772,14.35,0.452271,10.05,5.93165849,6.295679855,0.689655172,0.034482759,208.137931,0,0,0,462,17010202,Flint-Rock,12,289672,5148793,12,289672,5148793,9/2/2016,3,36.120693,37.530994,35.500149,12/26/2016,0,45,45,45,0,764,6.182616,6.545527,4.107866,3.35668,2.103448,5.758621,0.37931,0.965517,194.310345,182.034483,11.27,12.16
334,100882,412,17010202-628-1,628-1,0,Smart Creek,0,1694.53,0.04178,7.9,0.554334,10.63,1.369012791,1.287996014,5.586206897,0.965517241,192.3793103,8516,1,0,412,17010202,Flint-Rock,12,320841,5144888,12,320841,5144888,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,766,1.374918,1.424383,1.161918,1.131724,6.310345,6.482759,1.137931,1.241379,186.62069,183.068966,11.87,12.78
335,100883,642,17010202-628-3,628-3,0,Smart Creek,0,1720.24,0.04178,7.9,0.554334,10.16,1.369012791,1.287996014,5.586206897,0.965517241,192.3793103,0,0,0,642,17010202,Flint-Rock,12,319296,5143710,12,319296,5143710,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,766,1.374918,1.424383,1.161918,1.131724,6.310345,6.482759,1.137931,1.241379,186.62069,183.068966,11.38,12.27
336,100884,657,17010202-647-1,647-1,0,Smart Creek,0,1553.96,0.02643,20.75,0.554334,10.64,3.442210973,3.267152352,5.137931034,0.689655172,192.4482759,0,0,0,657,17010202,Flint-Rock,12,323971,5146800,12,323971,5146800,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,766,3.44674,3.570872,2.927331,2.841612,5.931034,6.482759,1.034483,1.241379,186.275862,182.103448,11.88,12.79
337,100885,656,17010202-647-2,647-2,0,Smart Creek,0,1579.48,0.02643,20.75,0.554334,10.48,3.442210973,3.267152352,5.137931034,0.689655172,192.4482759,0,0,0,656,17010202,Flint-Rock,12,323427,5145883,12,323427,5145883,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,766,3.44674,3.570872,2.927331,2.841612,5.931034,6.482759,1.034483,1.241379,186.275862,182.103448,11.72,12.62
338,100886,655,17010202-647-3,647-3,0,Smart Creek,0,1622.31,0.02643,20.75,0.554334,10.34,3.442210973,3.267152352,5.137931034,0.689655172,192.4482759,0,0,0,655,17010202,Flint-Rock,12,322984,5145022,12,322984,5145022,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,766,3.44674,3.570872,2.927331,2.841612,5.931034,6.482759,1.034483,1.241379,186.275862,182.103448,11.57,12.47
339,100887,654,17010202-647-4,647-4,0,Smart Creek,0,1645.08,0.02643,20.75,0.554334,10.52,3.442210973,3.267152352,5.137931034,0.689655172,192.4482759,0,0,0,654,17010202,Flint-Rock,12,322340,5144360,12,322340,5144360,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,766,3.44674,3.570872,2.927331,2.841612,5.931034,6.482759,1.034483,1.241379,186.275862,182.103448,11.76,12.66
340,100888,653,17010202-647-5,647-5,0,Smart Creek,0,1680.56,0.02643,20.75,0.554334,10.59,3.442210973,3.267152352,5.137931034,0.689655172,192.4482759,0,0,0,653,17010202,Flint-Rock,12,321349,5144510,12,321349,5144510,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,766,3.44674,3.570872,2.927331,2.841612,5.931034,6.482759,1.034483,1.241379,186.275862,182.103448,11.83,12.73
341,100889,664,17010202-665-1,665-1,0,Smart Creek,0,1527.96,0.02425,24.43,0.554334,10.7,3.959448827,3.791989107,5,0.689655172,192.8275862,0,0,0,664,17010202,Flint-Rock,12,324882,5148066,12,324882,5148066,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,766,3.959275,4.100896,3.397825,3.30009,5.827586,6.482759,1,1.206897,186.724138,182.482759,11.95,12.85
342,100890,663,17010202-665-2,665-2,0,Smart Creek,0,1527.96,0.02425,24.43,0.554334,10.7,3.959448827,3.791989107,5,0.689655172,192.8275862,0,0,0,663,17010202,Flint-Rock,12,324304,5147321,12,324304,5147321,9/2/2016,0,45,45,45,12/26/2016,1,0,45,45,0,766,3.959275,4.100896,3.397825,3.30009,5.827586,6.482759,1,1.206897,186.724138,182.482759,11.95,12.85
343,100891,668,17010202-687-1,687-1,0,Smart Creek,0,1496.37,0.02647,27.76,0.554334,10.71,4.400811542,4.2398518,5,0.724137931,192.8965517,0,0,0,668,17010202,Flint-Rock,12,324958,5148916,12,324958,5148916,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,766,4.396622,4.553167,3.799318,3.691329,5.862069,6.448276,1.034483,1.172414,186.896552,182.655172,11.96,12.86
344,100892,682,17010202-786-3,786-3,0,Douglas Creek,0,1379.48,0.03032,38.31,0.936338,10.5,7.276277364,6.837950805,1.965517241,0.344827586,200.4482759,0,0,0,682,17010202,Flint-Rock,12,331525,5155654,12,331525,5155654,9/2/2016,0,45,45,45,12/26/2016,0,45,45,45,0,830,7.434581,7.773617,5.580026,5.292465,4.172414,5.896552,0.517241,1.034483,189.827586,182.275862,11.74,12.64
346,100893,499,17010202-830-1,830-1,0,Tipperary Creek,0,1794.63,0.11378,3.88,0.933226,7.9,0.964112995,0.754563665,5,0.896551724,189.3448276,8539,1,0,499,17010202,Flint-Rock,12,307976,5153485,12,307976,5153485,9/2/2016,0,45,45,45,12/26/2016,3,34.497173,34.600502,34.568428,84.069344,845,1.002235,1.057177,0.641026,0.600677,8.103448,9.37931,1.551724,1.896552,177.931034,170.793103,9.03,9.86
347,100894,678,17010202-830-2,830-2,0,Tipperary Creek,0,1794.63,0.11378,3.88,0.933226,7.9,0.964112995,0.754563665,5,0.896551724,189.3448276,0,0,0,678,17010202,Flint-Rock,12,308749,5153564,12,308749,5153564,9/2/2016,0,45,45,45,12/26/2016,2,40.014168,45,39.918465,1.887184,845,1.002235,1.057177,0.641026,0.600677,8.103448,9.37931,1.551724,1.896552,177.931034,170.793103,9.03,9.86
348,100895,497,17010202-833-1,833-1,0,Upper Willow Creek,0,1752.25,0.0141,39.92,0.933226,11.43,11.73910377,9.024286457,4.103448276,0.620689655,191.2068966,8539,1,0,497,17010202,Flint-Rock,12,307450,5153779,12,307450,5153779,9/2/2016,0,45,45,45,12/26/2016,3,34.36274,34.370834,34.375984,94.400561,845,12.23514,12.907928,7.576744,7.036696,7.62069,9.241379,1.310345,1.793103,179.137931,171.448276,12.7,13.63
349,100896,489,17010202-840-1,840-1,0,Standish Creek,0,1791.48,0.09172,3.85,0.933226,8.25,1.164128017,0.891743945,3.827586207,0.482758621,192,8539,1,0,489,17010202,Flint-Rock,12,307346,5153354,12,307346,5153354,9/2/2016,2,45,40.016685,39.938816,12/26/2016,3,35.472332,35.926479,36.54155,35.697831,845,1.21416,1.281061,0.745187,0.68929,7.586207,9.206897,1.241379,1.827586,179.758621,171.793103,9.4,10.23
350,100897,490,17010202-840-2,840-2,0,Standish Creek,0,1791.48,0.09172,3.85,0.933226,8.25,1.164128017,0.891743945,3.827586207,0.482758621,192,8539,1,0,490,17010202,Flint-Rock,12,306650,5153388,12,306650,5153388,9/2/2016,2,38.931934,38.381699,45,12/26/2016,3,37.436798,36.947937,37.995586,14.100475,845,1.21416,1.281061,0.745187,0.68929,7.586207,9.206897,1.241379,1.827586,179.758621,171.793103,9.4,10.23
351,100898,509,17010202-857-1,857-1,0,Corduroy Creek,0,1770.75,0.0863,4.66,0.933226,8.55,1.203406551,0.941229272,4.896551724,0.896551724,189.4482759,8539,1,0,509,17010202,Flint-Rock,12,307564,5153990,12,307564,5153990,9/2/2016,0,45,45,45,12/26/2016,3,35.954327,35.5681,35.900257,38.565019,845,1.251118,1.319718,0.799212,0.74862,8.034483,9.344828,1.551724,1.862069,178.034483,170.827586,9.71,10.55
352,100899,502,17010202-859-1,859-1,0,Upper Willow Creek,0,1767.37,0.01713,28.23,0.933226,10.66,8.372463074,6.426085962,4.103448276,0.586206897,191.2068966,8539,1,0,502,17010202,Flint-Rock,12,307445,5154256,12,307445,5154256,9/2/2016,0,45,45,45,12/26/2016,3,36.255829,35.970814,35.919964,33.097635,845,8.727925,9.208368,5.393735,5.008348,7.551724,9.241379,1.310345,1.793103,179.103448,171.448276,11.9,12.81
353,100900,511,17010202-865-1,865-1,0,Shylo Creek,0,1806.05,0.07342,5.2,0.933226,7.92,1.344310523,1.04946758,4.75862069,0.896551724,189.6896552,8539,1,0,511,17010202,Flint-Rock,12,307168,5156693,12,307168,5156693,9/12/2016,0,45,45,45,12/26/2016,3,35.833405,35.215839,35.319138,48.449289,845,1.398015,1.474712,0.889866,0.832623,7.965517,9.241379,1.517241,1.862069,178.068966,170.827586,9.05,9.88
354,100901,686,17010202-865-2,865-2,0,Shylo Creek,0,1877.74,0.07342,5.2,0.933226,7.66,1.344310523,1.04946758,4.75862069,0.896551724,189.6896552,0,0,0,686,17010202,Flint-Rock,12,307893,5156954,12,307893,5156954,9/12/2016,0,45,45,45,12/26/2016,2,39.56443,38.838078,45,3.126151,845,1.398015,1.474712,0.889866,0.832623,7.965517,9.241379,1.517241,1.862069,178.068966,170.827586,8.78,9.6
355,100902,685,17010202-865-3,865-3,0,Shylo Creek,0,1962.84,0.07342,5.2,0.933226,7.47,1.344310523,1.04946758,4.75862069,0.896551724,189.6896552,0,0,0,685,17010202,Flint-Rock,12,308815,5157252,12,308815,5157252,9/12/2016,0,45,45,45,12/26/2016,0,45,45,45,0,845,1.398015,1.474712,0.889866,0.832623,7.965517,9.241379,1.517241,1.862069,178.068966,170.827586,8.59,9.4
